21,424,0.592654
21,425,0.143822
21,426,0.614693
21,427,0.590062
21,428,0.626323
21,429,0.56753
21,430,0.573031
21,431,0.71218
21,432,0.721274
21,433,0.404326
21,434,0.299927
21,435,0.457288
21,436,0.53703
21,437,0.551059
21,438,0.576939
21,439,0.647619
21,440,0.595057
21,441,0.416666
21,442,0.621641
21,443,0.686185
21,444,0.498714
21,445,0.38578
21,446,0.583704
21,447,0.558352
21,448,0.264992
22,449,0.340692
22,450,0.262086
22,451,0.332981
22,452,0.412776
22,453,0.199913
22,454,0.302618
22,455,0.351707
22,456,0.506168
22,457,0.456416
22,458,0.391078
22,459,0.309662
22,460,0.255931
22,461,0.271169
22,462,0.26285
22,463,0.346715
22,464,0.432328
22,465,0.455213
22,466,0.293884
22,467,0.291544
22,468,0.362035
22,469,0.204577
23,470,0.26163
23,471,0.22
23,472,0.196281
23,473,0.186844
23,474,0.327671
23,475,0.21006
23,476,0.310747
23,477,0.112946
23,478,0.209393
23,479,0.073643
23,480,0.238468
23,481,0.151615
23,482,0.24967
23,483,0.19422
23,484,0.175664
23,485,0.29755
23,486,0.364722
23,487,0.222057
23,488,0.226439
23,489,0.22514
23,490,0.282319
24,491,0.508373
24,492,0.198864
24,493,0.123531
24,494,0.237577
24,495,0.175634
24,496,0.173853
24,497,0.090948
24,498,0.098324
24,499,0.141478
24,500,0.409148
24,501,0.261293
24,502,0.110692
24,503,0.110866
24,504,0.183168
24,505,0.217553
24,506,0.035777
25,507,0.036178
25,508,0.03688
25,509,0.146539
25,510,0.06565
25,511,0.157737
25,512,0.193909
25,513,0.042029
25,514,0.172544
25,515,0.045731
25,516,0.033769
25,517,0.052786
25,518,0.028668
25,519,0.120465
25,520,0.054809
25,521,0.044992
25,522,0.07139
25,523,0.02844
25,524,0.069984
25,525,0.053828
25,526,0.333239
26,527,0.399076
26,528,0.364976
26,529,0.187877
26,530,0.38315
26,531,0.219204
26,532,0.338442
26,533,0.424545
26,534,0.36466
26,535,0.318434
26,536,0.334119
26,537,0.211939
26,538,0.402768
26,539,0.170477
27,540,0.355481
27,541,0.018769
27,542,0.477782
27,543,0.173812
27,544,0.167568
27,545,0.063663
27,546,0.087546
27,547,0.232443
27,548,0.167227
27,549,0.527461
27,550,0.231841
27,551,0.104131
27,552,0.418301
27,553,0.529302
27,554,0.327244
27,555,0.213771
27,556,0.434012
27,557,0.372454
27,558,0.341138
27,559,0.306211
27,560,0.416056
27,561,0.058167
27,562,0.061995
27,563,0.11953
27,564,0.1153
28,565,0.363582
28,566,0.140876
28,567,0.333028
28,568,0.201008
28,569,0.255025
28,570,0.160514
28,571,0.266343
28,572,0.170937
28,573,0.280032
28,574,0.245275
28,575,0.317875
28,576,0.385935
28,577,0.183927
28,578,0.30004
28,579,0.322793
28,580,0.292542
28,581,0.163876
28,582,0.418322
28,583,0.202764
28,584,0.12273
29,585,0.133616
29,586,0.159289
29,587,0.085347
29,588,0.140573
29,589,0.103371
29,590,0.216569
29,591,0.179034
29,592,0.131991
29,593,0.120707
29,594,0.254574
29,595,0.153272
29,596,0.139469
29,597,0.106396
29,598,0.204754
29,599,0.217701
29,600,0.160298
29,601,0.184039
29,602,0.138562
30,603,0.192619
30,604,0.196677
30,605,0.255867
30,606,0.159915
30,607,0.170254
30,608,0.4809
30,609,0.386285
30,610,0.453335
30,611,0.434318
30,612,0.175702
30,613,0.231487
30,614,0.201104
30,615,0.179594
30,616,0.088292
30,617,0.198179
30,618,0.106733
30,619,0.111057
30,620,0.141802
30,621,0.352868
30,622,0.113635
30,623,0.114867
30,624,0.217143
30,625,0.087557
30,626,0.20284
30,627,0.405134
30,628,0.256921
30,629,0.132935
30,630,0.324447
30,631,0.391907
30,632,0.197316
31,633,0.09948
31,634,0.453231
31,635,0.31464
31,636,0.072316
31,637,0.04922
31,638,0.064217
31,639,0.051621
31,640,0.053704
31,641,0.060226
31,642,0.392689
31,643,0.350408
31,644,0.373542
31,645,0.271341
31,646,0.450977
31,647,0.368181
31,648,0.312545
31,649,0.410102
31,650,0.342715
31,651,0.108543
31,652,0.388102
31,653,0.459666
31,654,0.471935
31,655,0.411972
31,656,0.207546
31,657,0.109377
31,658,0.388727
31,659,0.454755
31,660,0.312052
31,661,0.277706
31,662,0.213408
31,663,0.317332
31,664,0.465335
31,665,0.242348
32,666,0.476481
32,667,0.477561
32,668,0.393694
32,669,0.3488
32,670,0.347246
32,671,0.428487
32,672,0.479184
32,673,0.647918
32,674,0.519485
32,675,0.34727
32,676,0.548764
32,677,0.413344
32,678,0.417112
32,679,0.302109
32,680,0.437681
32,681,0.553969
32,682,0.092748
33,683,0.057828
33,684,0.051662
33,685,0.242846
33,686,0.210137
33,687,0.084239
33,688,0.172888
33,689,0.237719
33,690,0.425921
33,691,0.135921
33,692,0.135812
33,693,0.377893
33,694,0.152913
33,695,0.437955
33,696,0.050783
33,697,0.024444
33,698,0.638137
33,699,0.452848
33,700,0.129782
33,701,0.325261
33,702,0.355238
33,703,0.126685
33,704,0.592875
33,705,0.202432
34,706,0.11601
34,707,0.168983
34,708,0.294173
34,709,0.219738
34,710,0.329715
34,711,0.149638
34,712,0.293193
34,713,0.312675
34,714,0.348485
34,715,0.06917
34,716,0.260651
34,717,0.238622
34,718,0.295899
34,719,0.193703
34,720,0.009919
34,721,0.030574
34,722,0.368417
34,723,0.142696
34,724,0.327561
34,725,0.058699
34,726,0.118911
34,727,0.248845
34,728,0.731004
35,729,0.469564
35,730,0.453901
35,731,0.540691
35,732,0.652584
35,733,0.416199
35,734,0.46063
35,735,0.500262
35,736,0.487367
35,737,0.50367
35,738,0.55223
35,739,0.531995
35,740,0.492803
35,741,0.432448
35,742,0.502966
35,743,0.494821
35,744,0.41364
36,745,0.616003
36,746,0.529983
36,747,0.391469
36,748,0.605258
36,749,0.568733
36,750,0.574466
36,751,0.479101
36,752,0.370623
36,753,0.639741
36,754,0.557885
36,755,0.507889
36,756,0.637587
36,757,0.372808
36,758,0.556881
36,759,0.463287
36,760,0.588114
36,761,0.50789
37,762,0.545495
37,763,0.404085
37,764,0.539135
37,765,0.483281
37,766,0.585332
37,767,0.397838
37,768,0.507022
37,769,0.549805
37,770,0.442796
37,771,0.502184
37,772,0.390775
37,773,0.554036
37,774,0.565074
37,775,0.486278
